"customer_id","last_buy","freq","monetary","recency_days","r","f","m","rfm_code","segment","churn_status","buyer_type"
"16341","2011-11-15","4","1971.87",47,4,4,4,"444","Loyal","Active","Occasional"
"17997","2011-09-26","8","1970.67",97,2,5,4,"254","At Risk","At Risk","Loyal"
"12674","2011-11-01","4","1970.60",61,3,4,4,"344","Developing","Active","Occasional"
"17790","2011-11-13","14","1965.55",49,4,5,4,"454","Loyal","Active","Loyal"
"17218","2011-12-05","10","1960.72",27,5,5,4,"554","Champion","Active","Loyal"
"15351","2011-11-27","7","1960.11",35,5,5,4,"554","Champion","Active","Loyal"
"14498","2011-10-28","5","1957.32",65,3,4,4,"344","Developing","Active","Occasional"
"12853","2011-07-28","6","1957.10",157,2,5,4,"254","At Risk","At Risk","Loyal"
"17554","2011-12-08","5","1952.45",24,5,4,4,"544","Loyal","Active","Occasional"
"14533","2011-11-15","7","1949.72",47,4,5,4,"454","Loyal","Active","Loyal"
"14653","2011-12-08","7","1947.55",24,5,5,4,"554","Champion","Active","Loyal"
"15814","2011-11-23","4","1945.33",39,4,4,4,"444","Loyal","Active","Occasional"
"15518","2011-10-06","8","1942.45",87,3,5,4,"354","Developing","Active","Loyal"
"14418","2011-12-06","3","1937.25",26,5,3,4,"534","Developing","Active","Occasional"
"14472","2011-08-28","8","1936.84",126,2,5,4,"254","At Risk","At Risk","Loyal"
"15864","2011-11-17","6","1936.32",45,4,5,4,"454","Loyal","Active","Loyal"
"15157","2011-12-06","3","1936.07",26,5,3,4,"534","Developing","Active","Occasional"
"12528","2011-11-30","6","1933.48",32,5,4,4,"544","Loyal","Active","Loyal"
"14655","2011-12-01","4","1932.23",31,5,4,4,"544","Loyal","Active","Occasional"
"14978","2011-09-28","5","1931.42",95,2,4,4,"244","At Risk","At Risk","Occasional"
"16983","2011-11-27","7","1931.25",35,5,5,4,"554","Champion","Active","Loyal"
"13094","2011-11-18","12","1927.32",44,4,5,4,"454","Loyal","Active","Loyal"
"16942","2011-11-27","9","1920.59",35,5,5,4,"554","Champion","Active","Loyal"
"15021","2011-12-01","9","1914.82",31,5,5,4,"554","Champion","Active","Loyal"
"17368","2011-11-16","8","1912.67",46,4,5,4,"454","Loyal","Active","Loyal"
"14285","2011-11-18","4","1910.01",44,4,4,4,"444","Loyal","Active","Occasional"
"16426","2011-12-07","10","1908.25",25,5,5,4,"554","Champion","Active","Loyal"
"17228","2011-11-24","8","1906.09",38,4,5,4,"454","Loyal","Active","Loyal"
"14210","2011-08-26","6","1905.84",128,2,5,4,"254","At Risk","At Risk","Loyal"
"15819","2011-10-21","4","1905.45",72,3,4,4,"344","Developing","Active","Occasional"
"14250","2011-12-02","3","1904.05",30,5,3,4,"534","Developing","Active","Occasional"
"12762","2011-12-02","2","1898.52",30,5,2,4,"524","Potential","Active","Occasional"
"17463","2011-11-23","5","1896.41",39,4,4,4,"444","Loyal","Active","Occasional"
"17870","2011-12-07","12","1894.35",25,5,5,4,"554","Champion","Active","Loyal"
"14934","2011-09-19","2","1890.94",104,2,3,4,"234","At Risk","At Risk","Occasional"
"12371","2011-10-26","2","1887.96",67,3,2,4,"324","Potential","Active","Occasional"
"15641","2011-08-26","4","1887.20",128,2,4,4,"244","At Risk","At Risk","Occasional"
"16170","2011-10-20","6","1885.05",73,3,5,4,"354","Developing","Active","Loyal"
"13890","2011-12-08","10","1883.81",24,5,5,4,"554","Champion","Active","Loyal"
"16128","2011-11-22","5","1880.22",40,4,4,4,"444","Loyal","Active","Occasional"
"17738","2011-11-20","4","1879.05",42,4,4,4,"444","Loyal","Active","Occasional"
"15367","2011-10-13","4","1877.59",80,3,4,4,"344","Developing","Active","Occasional"
"17293","2011-12-01","9","1875.11",31,5,5,4,"554","Champion","Active","Loyal"
"16986","2011-11-10","2","1873.20",52,4,3,4,"434","Developing","Active","Occasional"
"13982","2011-10-31","4","1871.81",62,3,4,4,"344","Developing","Active","Occasional"
"16474","2011-12-02","7","1871.50",30,5,5,4,"554","Champion","Active","Loyal"
"17469","2011-11-23","5","1870.97",39,4,4,4,"444","Loyal","Active","Occasional"
"16841","2011-11-03","6","1869.82",59,3,5,4,"354","Developing","Active","Loyal"
"14524","2011-11-08","9","1867.68",54,4,5,4,"454","Loyal","Active","Loyal"
"17787","2011-07-10","4","1865.19",175,2,4,4,"244","At Risk","At Risk","Occasional"
"16201","2011-12-06","4","1863.47",26,5,4,4,"544","Loyal","Active","Occasional"
"14887","2011-09-21","1","1862.00",102,2,1,4,"214","Developing","At Risk","One-Time"
"12423","2011-12-09","8","1859.31",23,5,5,4,"554","Champion","Active","Loyal"
"17873","2011-09-20","5","1859.16",103,2,4,4,"244","At Risk","At Risk","Occasional"
"14305","2011-09-29","3","1858.96",94,3,3,4,"334","Developing","At Risk","Occasional"
"12963","2011-12-01","8","1856.63",31,5,5,4,"554","Champion","Active","Loyal"
"16979","2011-12-06","6","1852.00",26,5,5,4,"554","Champion","Active","Loyal"
"13421","2011-10-30","2","1851.08",63,3,2,4,"324","Potential","Active","Occasional"
"12383","2011-06-08","5","1850.56",207,1,4,4,"144","At Risk","Churned","Occasional"
"12381","2011-12-05","5","1845.31",27,5,4,4,"544","Loyal","Active","Occasional"
"17519","2011-11-22","6","1844.02",40,4,5,4,"454","Loyal","Active","Loyal"
"18180","2011-12-05","6","1843.75",27,5,5,4,"554","Champion","Active","Loyal"
"12950","2011-12-07","3","1843.00",25,5,3,4,"534","Developing","Active","Occasional"
"17015","2011-11-11","3","1842.56",51,4,4,4,"444","Loyal","Active","Occasional"
"16102","2011-10-28","3","1842.14",65,3,4,4,"344","Developing","Active","Occasional"
"16455","2011-10-07","7","1841.18",86,3,5,4,"354","Developing","Active","Loyal"
"14113","2011-12-06","4","1840.42",26,5,4,4,"544","Loyal","Active","Occasional"
"14216","2011-12-06","4","1839.30",26,5,4,4,"544","Loyal","Active","Occasional"
"13924","2011-12-08","6","1838.85",24,5,5,4,"554","Champion","Active","Loyal"
"14459","2011-07-07","1","1837.92",178,2,1,4,"214","Developing","At Risk","One-Time"
"18287","2011-10-28","3","1837.28",65,3,4,4,"344","Developing","Active","Occasional"
"13650","2011-11-23","6","1836.34",39,4,5,4,"454","Loyal","Active","Loyal"
"15827","2011-09-27","14","1836.09",96,2,5,4,"254","At Risk","At Risk","Loyal"
"13048","2011-11-25","4","1835.91",37,4,4,4,"444","Loyal","Active","Occasional"
"14665","2011-10-10","5","1835.70",83,3,4,4,"344","Developing","Active","Occasional"
"16152","2011-03-16","1","1829.04",291,1,2,4,"124","Developing","Churned","One-Time"
"15203","2011-11-14","6","1827.80",48,4,5,4,"454","Loyal","Active","Loyal"
"18122","2011-12-01","6","1826.21",31,5,5,4,"554","Champion","Active","Loyal"
"17702","2011-11-09","4","1824.37",53,4,4,4,"444","Loyal","Active","Occasional"
"16153","2011-10-21","5","1824.23",72,3,4,4,"344","Developing","Active","Occasional"
"17705","2011-12-06","9","1823.52",26,5,5,4,"554","Champion","Active","Loyal"
"16169","2011-12-01","4","1822.97",31,5,4,4,"544","Loyal","Active","Occasional"
"17828","2011-11-17","4","1820.09",45,4,4,4,"444","Loyal","Active","Occasional"
"17629","2011-12-04","8","1814.12",28,5,5,4,"554","Champion","Active","Loyal"
"15260","2011-08-31","7","1810.77",123,2,5,4,"254","At Risk","At Risk","Loyal"
"13481","2011-10-25","5","1804.56",68,3,4,4,"344","Developing","Active","Occasional"
"17663","2011-11-14","7","1802.91",48,4,5,4,"454","Loyal","Active","Loyal"
"15812","2011-08-24","5","1801.14",130,2,4,4,"244","At Risk","At Risk","Occasional"
"16249","2011-10-18","5","1800.07",75,3,4,4,"344","Developing","Active","Occasional"
"13562","2011-09-19","3","1799.33",104,2,3,4,"234","At Risk","At Risk","Occasional"
"13196","2011-11-28","4","1797.78",34,5,4,4,"544","Loyal","Active","Occasional"
"17750","2011-12-04","9","1797.57",28,5,5,4,"554","Champion","Active","Loyal"
"17648","2011-10-10","4","1797.50",83,3,4,4,"344","Developing","Active","Occasional"
"12348","2011-09-25","4","1797.24",98,2,4,4,"244","At Risk","At Risk","Occasional"
"18235","2011-09-29","3","1796.48",94,3,4,4,"344","Developing","At Risk","Occasional"
"13134","2011-09-15","4","1793.58",108,2,4,4,"244","At Risk","At Risk","Occasional"
"18179","2011-11-30","6","1793.17",32,5,5,4,"554","Champion","Active","Loyal"
"13510","2011-12-08","4","1791.56",24,5,4,4,"544","Loyal","Active","Occasional"
"16719","2011-11-25","7","1790.42",37,4,5,4,"454","Loyal","Active","Loyal"
"12523","2011-11-20","11","1789.77",42,4,5,4,"454","Loyal","Active","Loyal"
"14215","2011-11-28","6","1789.72",34,5,5,4,"554","Champion","Active","Loyal"
"14621","2011-12-08","5","1788.36",24,5,4,4,"544","Loyal","Active","Occasional"
"13875","2011-10-17","5","1786.79",76,3,4,4,"344","Developing","Active","Occasional"
"14608","2011-12-05","4","1785.15",27,5,4,4,"544","Loyal","Active","Occasional"
"14935","2011-02-15","1","1784.71",320,1,1,4,"114","Lost","Churned","One-Time"
"15050","2011-11-14","3","1782.09",48,4,3,4,"434","Developing","Active","Occasional"
"16380","2011-10-09","1","1780.59",84,3,2,4,"324","Potential","Active","One-Time"
"15220","2011-10-19","6","1778.96",74,3,5,4,"354","Developing","Active","Loyal"
"17092","2011-10-20","4","1777.78",73,3,4,4,"344","Developing","Active","Occasional"
"12645","2011-11-06","4","1775.18",56,3,4,4,"344","Developing","Active","Occasional"
"17754","2011-12-09","5","1772.26",23,5,4,4,"544","Loyal","Active","Occasional"
"15594","2011-11-24","5","1771.78",38,4,4,4,"444","Loyal","Active","Occasional"
"15473","2011-11-25","7","1771.20",37,4,5,4,"454","Loyal","Active","Loyal"
"17813","2011-11-25","5","1770.88",37,4,4,4,"444","Loyal","Active","Occasional"
"14387","2011-11-07","3","1770.56",55,3,3,4,"334","Developing","Active","Occasional"
"16681","2011-09-28","6","1770.34",95,2,5,4,"254","At Risk","At Risk","Loyal"
"13456","2011-11-22","6","1766.72",40,4,5,4,"454","Loyal","Active","Loyal"
"15950","2011-11-08","4","1765.51",54,4,4,4,"444","Loyal","Active","Occasional"
"16751","2011-11-09","1","1764.72",53,4,2,4,"424","Potential","Active","One-Time"
"12424","2011-06-30","2","1760.96",185,2,2,4,"224","Developing","Churned","Occasional"
"12823","2011-09-26","5","1759.50",97,2,4,4,"244","At Risk","At Risk","Occasional"
"12349","2011-11-21","1","1757.55",41,4,1,4,"414","Potential","Active","One-Time"
"15241","2011-10-04","8","1756.44",89,3,5,4,"354","Developing","Active","Loyal"
"16359","2011-12-02","9","1750.92",30,5,5,4,"554","Champion","Active","Loyal"
"13564","2011-07-18","3","1749.02",167,2,3,4,"234","At Risk","At Risk","Occasional"
"13808","2011-12-04","5","1747.66",28,5,4,4,"544","Loyal","Active","Occasional"
"15067","2011-09-22","3","1744.76",101,2,3,4,"234","At Risk","At Risk","Occasional"
"13157","2011-10-21","4","1741.22",72,3,4,4,"344","Developing","Active","Occasional"
"14595","2011-11-20","6","1740.60",42,4,5,4,"454","Loyal","Active","Loyal"
"17930","2011-11-04","5","1740.48",58,3,4,4,"344","Developing","Active","Occasional"
"17353","2011-08-02","2","1740.00",152,2,3,4,"234","At Risk","At Risk","Occasional"
"17457","2011-08-05","5","1737.70",149,2,4,4,"244","At Risk","At Risk","Occasional"
"14673","2011-12-06","5","1736.40",26,5,4,4,"544","Loyal","Active","Occasional"
"17043","2011-11-07","4","1735.18",55,4,4,4,"444","Loyal","Active","Occasional"
"16791","2011-11-10","7","1721.78",52,4,5,4,"454","Loyal","Active","Loyal"
"17451","2011-12-08","7","1721.40",24,5,5,4,"554","Champion","Active","Loyal"
"14834","2011-11-22","6","1720.30",40,4,5,4,"454","Loyal","Active","Loyal"
"15267","2011-11-17","5","1717.36",45,4,4,4,"444","Loyal","Active","Occasional"
"17162","2011-11-11","10","1715.46",51,4,5,4,"454","Loyal","Active","Loyal"
"13763","2011-10-07","1","1714.96",86,3,1,4,"314","Potential","Active","One-Time"
"17147","2011-11-17","4","1714.59",45,4,4,4,"444","Loyal","Active","Occasional"
"14441","2011-12-09","4","1712.89",23,5,4,4,"544","Loyal","Active","Occasional"
"12405","2011-07-14","1","1710.39",171,2,1,4,"214","Developing","At Risk","One-Time"
"15947","2011-09-18","1","1708.24",105,2,2,4,"224","Developing","At Risk","One-Time"
"12407","2011-10-21","5","1708.12",72,3,4,4,"344","Developing","Active","Occasional"
"16902","2011-08-15","1","1706.88",139,2,2,4,"224","Developing","At Risk","One-Time"
"15240","2011-10-26","5","1706.57",67,3,4,4,"344","Developing","Active","Occasional"
"16398","2011-07-08","2","1705.80",177,2,3,4,"234","At Risk","At Risk","Occasional"
"17282","2011-08-01","3","1703.41",153,2,4,4,"244","At Risk","At Risk","Occasional"
"12843","2011-10-05","8","1702.26",88,3,5,4,"354","Developing","Active","Loyal"
"16007","2011-10-23","4","1701.94",70,3,4,4,"344","Developing","Active","Occasional"
"13184","2011-11-25","10","1701.29",37,4,5,4,"454","Loyal","Active","Loyal"
"17193","2011-11-04","7","1699.30",58,3,5,4,"354","Developing","Active","Loyal"
"13824","2011-11-07","5","1698.94",55,3,4,4,"344","Developing","Active","Occasional"
"16775","2011-11-29","11","1695.66",33,5,5,4,"554","Champion","Active","Loyal"
"12764","2011-01-27","1","1693.88",339,1,1,4,"114","Lost","Churned","One-Time"
"14245","2011-05-04","2","1693.45",242,1,3,4,"134","At Risk","Churned","Occasional"
"15549","2011-09-23","3","1693.26",100,2,3,4,"234","At Risk","At Risk","Occasional"
"16813","2011-12-01","10","1692.98",31,5,5,4,"554","Champion","Active","Loyal"
"16671","2011-11-11","3","1692.27",51,4,4,4,"444","Loyal","Active","Occasional"
"15380","2011-12-01","5","1690.26",31,5,4,4,"544","Loyal","Active","Occasional"
"17152","2011-05-29","3","1689.50",217,1,4,4,"144","At Risk","Churned","Occasional"
"12635","2011-09-11","2","1689.18",112,2,2,4,"224","Developing","At Risk","Occasional"
"13162","2011-08-09","4","1688.29",145,2,4,4,"244","At Risk","At Risk","Occasional"
"13577","2011-11-14","4","1687.60",48,4,4,4,"444","Loyal","Active","Occasional"
"16638","2011-11-17","10","1680.72",45,4,5,4,"454","Loyal","Active","Loyal"
"13647","2011-11-30","4","1678.12",32,5,4,4,"544","Loyal","Active","Occasional"
"13149","2011-11-25","4","1676.06",37,4,4,4,"444","Loyal","Active","Occasional"
"17656","2011-09-27","5","1674.69",96,2,4,4,"244","At Risk","At Risk","Occasional"
"16115","2011-11-30","8","1667.97",32,5,5,4,"554","Champion","Active","Loyal"
"12912","2011-12-07","5","1662.30",25,5,4,4,"544","Loyal","Active","Occasional"
"12530","2011-10-11","4","1662.28",82,3,4,4,"344","Developing","Active","Occasional"
"13012","2011-11-30","8","1661.84",32,5,5,4,"554","Champion","Active","Loyal"
"15214","2011-12-08","8","1661.44",24,5,5,4,"554","Champion","Active","Loyal"
"15024","2011-11-30","10","1661.33",32,5,5,4,"554","Champion","Active","Loyal"
"15332","2010-12-08","4","1661.06",389,1,4,4,"144","At Risk","Churned","Occasional"
"12967","2010-12-16","2","1660.90",381,1,2,4,"124","Developing","Churned","Occasional"
"14045","2011-08-22","4","1659.75",132,2,4,4,"244","At Risk","At Risk","Occasional"
"15953","2011-11-24","8","1659.38",38,4,5,4,"454","Loyal","Active","Loyal"
"15826","2011-10-14","3","1654.31",79,3,4,4,"344","Developing","Active","Occasional"
"14573","2011-06-13","9","1653.42",202,1,5,4,"154","At Risk","Churned","Loyal"
"17284","2011-10-10","6","1652.58",83,3,5,4,"354","Developing","Active","Loyal"
"16711","2011-12-06","5","1651.03",26,5,4,4,"544","Loyal","Active","Occasional"
"14837","2011-09-11","4","1649.50",112,2,4,4,"244","At Risk","At Risk","Occasional"
"13750","2011-10-17","5","1647.26",76,3,4,4,"344","Developing","Active","Occasional"
"12657","2011-11-28","4","1643.18",34,5,4,4,"544","Loyal","Active","Occasional"
"15002","2011-08-16","4","1641.76",138,2,4,4,"244","At Risk","At Risk","Occasional"
"13627","2011-10-11","5","1638.47",82,3,4,4,"344","Developing","Active","Occasional"
"12398","2011-10-25","1","1635.66",68,3,1,4,"314","Potential","Active","One-Time"
"15122","2011-08-17","3","1633.78",137,2,3,4,"234","At Risk","At Risk","Occasional"
"14164","2011-09-30","2","1631.77",93,3,3,4,"334","Developing","At Risk","Occasional"
"17673","2011-12-08","6","1629.12",24,5,5,4,"554","Champion","Active","Loyal"
"12377","2011-01-28","2","1628.12",338,1,2,4,"124","Developing","Churned","Occasional"
"16515","2011-10-18","5","1627.13",75,3,4,4,"344","Developing","Active","Occasional"
"14759","2011-12-05","3","1625.97",27,5,3,4,"534","Developing","Active","Occasional"
"16987","2011-12-06","7","1625.05",26,5,5,4,"554","Champion","Active","Loyal"
"13425","2011-08-23","3","1624.21",131,2,3,4,"234","At Risk","At Risk","Occasional"
"15172","2011-12-01","5","1624.05",31,5,4,4,"544","Loyal","Active","Occasional"
"14937","2011-10-14","3","1621.88",79,3,3,4,"334","Developing","Active","Occasional"
"17101","2011-11-29","4","1621.73",33,5,4,4,"544","Loyal","Active","Occasional"
"14178","2011-12-01","7","1620.93",31,5,5,4,"554","Champion","Active","Loyal"
"16801","2011-06-29","4","1619.73",186,2,4,4,"244","At Risk","Churned","Occasional"
"18161","2011-11-24","5","1618.69",38,4,4,4,"444","Loyal","Active","Occasional"
"14336","2011-11-23","4","1614.91",39,4,4,4,"444","Loyal","Active","Occasional"
"16992","2011-11-29","5","1614.31",33,5,4,4,"544","Loyal","Active","Occasional"
"15791","2011-10-27","2","1612.69",66,3,3,4,"334","Developing","Active","Occasional"
"14312","2011-10-24","6","1611.59",69,3,5,4,"354","Developing","Active","Loyal"
"13614","2011-11-15","4","1610.46",47,4,4,4,"444","Loyal","Active","Occasional"
"14918","2011-08-16","2","1610.15",138,2,3,4,"234","At Risk","At Risk","Occasional"
"12868","2011-06-07","6","1607.06",208,1,5,4,"154","At Risk","Churned","Loyal"
"16817","2011-12-07","9","1604.75",25,5,5,4,"554","Champion","Active","Loyal"
"12947","2011-07-19","6","1603.99",166,2,5,4,"254","At Risk","At Risk","Loyal"
"16466","2011-11-06","7","1603.46",56,3,5,4,"354","Developing","Active","Loyal"
"14719","2011-12-08","5","1602.13",24,5,4,4,"544","Loyal","Active","Occasional"
"14587","2011-11-21","9","1601.14",41,4,5,4,"454","Loyal","Active","Loyal"
"15660","2011-11-14","9","1600.86",48,4,5,4,"454","Loyal","Active","Loyal"
"16496","2011-12-01","3","1599.52",31,5,4,4,"544","Loyal","Active","Occasional"
"13850","2011-08-02","1","1595.48",152,2,1,4,"214","Developing","At Risk","One-Time"
"17837","2011-10-28","8","1593.38",65,3,5,4,"354","Developing","Active","Loyal"
"16332","2011-11-11","7","1593.20",51,4,5,4,"454","Loyal","Active","Loyal"
"16676","2011-11-06","4","1592.12",56,3,4,4,"344","Developing","Active","Occasional"
"14970","2011-10-02","4","1592.06",91,3,4,4,"344","Developing","At Risk","Occasional"
"15611","2011-11-30","13","1591.45",32,5,5,4,"554","Champion","Active","Loyal"
"18178","2011-08-03","4","1590.81",151,2,4,4,"244","At Risk","At Risk","Occasional"
"14442","2011-05-19","2","1589.82",227,1,3,4,"134","At Risk","Churned","Occasional"
"12393","2011-09-28","4","1582.60",95,2,4,4,"244","At Risk","At Risk","Occasional"
"15532","2011-11-14","4","1580.93",48,4,4,4,"444","Loyal","Active","Occasional"
